Word|Antonym1,Antonym2,Antonym3,Antonym4
function|malfunction
functional disorder|organic disorder
functional|organic,nonfunctional
functioning|malfunctioning
funded|unfunded
fungibility|unexchangeability
furbish up|break
furnished|unfurnished
furrowed|unfurrowed
fuse|defuse
future|past,present,past
futurity|past,pastness,presentness
fuzziness|sharpness,distinctness
gabled|hipped
gain ground|fall back
gain|reduce,loss,lose,fall back
gainfulness|unprofitability,unprofitableness
gallantly|unchivalrously
galvanic cell|electrolytic cell
garb|undress
garment|undress
garner|spread
gaseous|solid,liquid
gather|spread
gathered|ungathered,uncollected
gathering|disassembly
gaucherie|urbanity
gayly|unhappily
gazump|undercharge
geared|ungeared
general agent|special agent
general verdict|special verdict
general|specific,local,particular,specific
generalise|specify
generalist|specialist
generality|particularity
generalize|specify
generally|narrowly,specifically
generative|consumptive
generic drug|brand-name drug
generic wine|varietal wine,varietal
generic|varietal wine,varietal
generosity|stinginess
generous|stingy,ungenerous
generousness|stinginess
gentleness|abruptness
genuine|counterfeit
genuineness|spuriousness
geocentric|heliocentric
geographic|magnetic
geographical|magnetic
geometrically|linearly
germfree|germy
germy|germfree
get ahead|fall back
get along|regress
get down|end,elate,raise
get dressed|undress
get going|stop
get in|exit,pull out
get into|exit
get off|get on,hop on
get on|get off,hop out,regress
get out|enter,pull in
get over|get worse
get rid of|establish
get up|sit down,lie down,dress down,lower,turn in,go to bed
get well|get worse
get worse|get well
get|end,leave,take away
get-go|middle,end
gibe|disagree
gifted|untalented
gilled|abranchiate
gill-less|branchiate
gird|disarm
girl|boy,son,male child
give notice|hire
give off|absorb
give out|absorb
give suck|bottlefeed
give the axe|hire
give the sack|hire
give up|resist,continue,enter,claim
give|starve,take
given|taken
give-up the ghost|be born
glad|sad
gladden|sadden
glassed|unglazed
glassless|glazed
glazed|unglazed
gleefully|joylessly
glorious|inglorious
gloved|gloveless
gloveless|gloved
gluttonous|abstemious
glycerolise|deglycerolize
glycerolize|deglycerolize
gnostic|agnostic
go against|keep,conform to
go along|discontinue
go away|appear,come,arrive
go down|rise,ascend,rise,float
go for|refuse
go forth|arrive
go in|exit
go into|exit
go off|explode,go on
go on|recede,go off,discontinue
go out|come in,enter
go to bed|turn out,get up
go to sleep|turn out,get up
go to|miss
go under|rise,float
go up|descend,fall
go with|straddle
go wrong|succeed
go|no-go,be born,malfunction,come,stop,stay in place
godlessness|theism,godliness
godliness|ungodliness
good condition|unfitness
good egg|bad egg
good fortune|bad luck,misfortune
good guy|bad guy
good health|ill health
good humor|ill humor
good humour|ill humor
good luck|bad luck,misfortune
good manners|discourtesy
good nature|ill nature
good part|weak part
good person|bad person
good shape|unfitness
good spirit|cacodemon
good temper|ill humor
good weather|bad weather
good|evil,ill,evilness,evil,badness,bad,bad
good-natured|ill-natured
good-neighborliness|unneighborliness
good-neighbourliness|unneighborliness
goodness|badness,bad,evilness,evil
govern|deregulate
grace|unseemliness
graceful|awkward
gracefully|gracelessly,ungracefully,ungraciously
gracefulness|awkwardness
gracelessly|gracefully,gracefully,graciously
gracious|ungracious
graciously|ungracefully,ungraciously
graciousness|malignancy,malignity,ungraciousness
gradual|sudden,steep
gradualness|abruptness
grammatical construction|misconstruction
grammatical|ungrammatical
grammatically|ungrammatically
grand larceny|petit larceny
grand theft|petit larceny
grant|deny
granter|withholder
granular|achondritic
grassless|grassy
grassy|grassless
grateful|ungrateful
gratefully|ungratefully,unappreciatively
gratify|dissatisfy
gratitude|ingratitude
gravitation|levitation
gravity bomb|smart bomb
gravity|levity
greased|unlubricated
greater|lesser
green|ripe
greenness|ripeness
gregarious|ungregarious
grime|clean
groomed|ungroomed
gross|net
ground stroke|volley
ground|figure
growing|nondevelopment
grownup|juvenile
growth|nondevelopment,decrement,decrease
grudgingly|ungrudgingly
guided|unguided
guilt|innocence
guiltiness|innocence
guiltless|guilty
guilty|innocent
gusseted|ungusseted
gussy up|dress down
gutless|gutsy
gutlessness|gutsiness
gutsiness|gutlessness
gutsy|gutless
habilitate|undress
habit-forming|nonaddictive
haired|hairless
hairiness|hairlessness
hairless|hairy
hairlessness|hairiness
hairy|hairless
half|whole
half-time|full-time
hallow|desecrate
halt|start
ham it up|underact
ham|underact
hand mower|power mower
hand-crafted|machine-made
handed|handless
handily|inconveniently
handiness|unavailability,inaccessibility
handled|handleless
handleless|handled
handless|handed
handmade|machine-made
handwash|machine wash
hand-wash|machine wash
haploid|diploid,polyploid
haploidic|diploid,polyploid
happen|dematerialise,dematerialize
happily|unhappily,sadly
happiness|sadness,unhappiness
happy|unhappy
hard drug|soft drug
hard water|soft water
hard|soft,voiced,soft,lightly,easy
hardball|softball
harden|soften
hardened|soft,untempered
hardhearted|softhearted
hardihood|timidity
hardiness|timidity
hardness|softness
hardware|software
harmful|harmless,advantageous,innocuous
harmfully|harmlessly
harmless|harmful,noxious
harmlessly|harmfully
harmonic|nonharmonic
harmonious|inharmonious
harmony|dissonance
harness|unharness
harsh|fine
hasten|linger
hastily|unhurriedly
hate|love
hateful|lovable
hatless|hatted
hatred|love
hatted|hatless
have|refuse,abstain,lack
hawk|dove
hawkishness|dovishness
head|tail,foot,rear
headed|headless,unheaded
headless|headed
health problem|good health
health|illness,unwellness
healthful|unhealthful,unsanitary
healthfulness|unhealthfulness
healthiness|ill health
healthy|unfit,unhealthy
hearable|inaudible
hearing|deaf
hearten|dishearten
heartless|softhearted
heat up|cool
heat|anestrus,coldness,cool,cool
heat-absorbing|exothermic
heat-releasing|endothermic
heaven|Hell
heavenly|earthly
heavily|lightly
heaviness|lightness
heavy|light
heavy-duty|light-duty
heavy-footed|light-footed
heed|inattentiveness
heedful|heedless
heedfully|inadvertently,unmindfully
heedfulness|heedlessness,unmindfulness
heedless|heedful
heedlessness|attentiveness,heedfulness,mindfulness
heir apparent|heir presumptive
heir presumptive|heir apparent
heliocentric|geocentric
hell|Heaven
helpful|unhelpful
helpfully|unhelpfully
herbivorous|omnivorous,insectivorous,carnivorous
here|there
hereafter|past
hereditarianism|environmentalism
hereness|thereness
heresy|orthodoxy
heritable|noninheritable
hesitantly|unhesitatingly
hesitatingly|unhesitatingly
heterocercal fin|homocercal fin
heterocercal|homocercal
heterodactyl foot|zygodactyl foot
heterodactyl|zygodactyl
heterodoxy|orthodoxy
heteroecious|autoecious
heterogeneity|homogeneity
heterogeneous|homogeneous,autogenous
heterogeneousness|homogeneity
heterogenous|homogeneous,autogenous
heterologic|analogous,homologous
heterological|analogous,homologous
heterologous|autologous,homologous,analogous
heterosexual|homosexual,bisexual
heterotrophic|autotrophic
heterozygosity|homozygosity
heterozygous|homozygous
heuristic|algorithmic
hibernate|estivate,aestivate
hide|show
hie|linger
hierarchal|nonhierarchical
hierarchic|nonhierarchical
hierarchical|nonhierarchical
high blood pressure|hypotension
high explosive|low explosive
high frequency|low pitch
high pitch|low pitch
high quality|low quality,inferiority
high relief|low relief
high sea|territorial waters
high season|off-season
high status|low status
high temperature|coldness
high tide|low tide
high water|low tide
high|low,low spirits
higher up|below
higher-up|inferior
high-interest|low-interest
highland|lowland
highlight|play down,background
highness|lowness
high-pitched|low
high-resolution|low-resolution
high-rise|low-rise
high-sudsing|low-sudsing
high-tech|low-tech
high-tension|low-tension
highwater|low tide
hindu numeral|Roman numeral
hindu-arabic numeral|Roman numeral
hipless|hipped
hipped|hipless,gabled
hire|fire
hired|unchartered
hirsute|hairless
hiss|applaud
historical|synchronic,ahistorical
hit the hay|turn out,get up
hit the sack|turn out,get up
hit|miss
hitch|unhitch
hi-tech|low-tech
hither|there
hold on|lose
hold out|surrender
hold up|rush
hold|disagree,let go of
hole up|estivate,aestivate
holiness|unholiness
holism|atomism
holistic theory|atomism
holistic|atomistic
hollow|solid
hollowness|solidity,sincerity
holophytic|holozoic
holozoic|holophytic
holy|unholy
home game|away game
home|away
homemade|factory-made
homeopathic|allopathic
homeopathy|allopathy
homocentric|eccentric
homocercal fin|heterocercal fin
homocercal|heterocercal
homochromatic|polychromatic
homoecious|heteroecious
homoeopathy|allopathy
homogeneity|heterogeneity
homogeneous|heterogeneous
homogeneousness|heterogeneity
homogenise|curdle,curdle
homogenize|curdle,curdle
homogenous|heterogeneous
homologous|heterologous,autologous,analogous
homosexual|bisexual,heterosexual
homozygosity|heterozygosity
homozygous|heterozygous
honest|dishonest
honestly|dishonestly
honestness|dishonesty
honesty|dishonesty
honk|keep down
honor|dishonor,disrespect
honorable|dishonest,dishonorable
honorableness|dishonorableness
honorably|dishonorably
honoring|nonobservance
honour|dishonor,disrespect
honourable|dishonorable
honourableness|dishonorableness
honourably|dishonorably
hoofed|unguiculate
hook|unhook,undercharge
hooved|unguiculate
hop on|hop out
hop out|hop on
hope|despair
hopeful|hopeless
hopefully|hopelessly
hopefulness|hopelessness
hopeless|hopeful
hopelessly|hopefully
hopelessness|hopefulness
horizontal|vertical,inclined
horned|hornless
hornless|horned
hospitable|inhospitable
hospitableness|inhospitableness
hospitably|inhospitably
hospitality|inhospitality
host|parasite
hostile|amicable,friendly
hot up|cool
hot war|cold war
hot|cold,cold
hotfoot|linger
hotness|coldness
hubby|wife
human|nonhuman
humane|inhumane
humanely|inhumanely
humaneness|inhumaneness
humanise|dehumanize
humanize|dehumanize
humble|proud
humbleness|pride
humidify|dehumidify
humility|pride
humorless|humorous
humorlessly|humorously
humorous|humorless
humorously|humorlessly
humourless|humorous
humourlessly|humorously
humourous|humorless
hunger|be full
hungry|thirsty
hurried|unhurried
hurriedly|unhurriedly
hurry|delay
hurt|be well
husband|wife,waste
husbandly|wifely
hush up|louden
hush|louden
hydrate|dehydrate
hydrated|anhydrous
hydric|mesic,xeric
hydrogenate|dehydrogenate
hydrokinetic|hydrostatic
hydrophilic|hydrophobic
hydrophobic|hydrophilic
hydrostatic|hydrokinetic
hydrous|anhydrous
hyerbolise|understate
hygienically|unhygienically
hyperbolize|understate
hypercalcaemia|hypocalcemia
hypercalcemia|hypocalcemia
hypercapnia|hypocapnia
hypercarbia|hypocapnia
hypercatalectic|acatalectic,catalectic
hyperglycaemia|hypoglycemia
hyperglycemia|hypoglycemia
hyperkalemia|hypokalemia
hypermetropia|myopia
hypermetropy|myopia
hypernatremia|hyponatremia
hyperopia|myopia
hyperparathyroidism|hypoparathyroidism
hyperpigmentation|hypopigmentation
hyperpnea|hypopnea
hypersomnia|insomnia
hypertension|hypotension
hypertensive|hypotensive,normotensive
hyperthermia|hypothermia
hyperthermy|hypothermia
hyperthyroidism|hypothyroidism
hypertonia|hypotonicity,hypotonus,hypotonia
hypertonic|hypotonic,isotonic
hypertonicity|hypotonicity,hypotonus,hypotonia
hypertonus|hypotonicity,hypotonus,hypotonia
hypertrophied|atrophied
hypervolaemia|hypovolemia
hypervolemia|hypovolemia
hypocalcaemia|hypercalcemia
hypocalcemia|hypercalcemia
hypocapnia|hypercapnia
hypoglycaemia|hyperglycemia
hypoglycemia|hyperglycemia
hypognathous|opisthognathous
hypokalemia|hyperkalemia
hyponatremia|hypernatremia
hypoparathyroidism|hyperparathyroidism
hypopigmentation|hyperpigmentation
hypopnea|hyperpnea
hypotension|hypertension
hypotensive|normotensive,hypertensive
hypothermia|hyperthermia
hypothyroidism|hyperthyroidism
hypotonia|hypertonicity,hypertonus,hypertonia
hypotonic|hypertonic,isotonic,hypertonic
hypotonicity|hypertonicity,hypertonus,hypertonia
hypotonus|hypertonicity,hypertonus,hypertonia
hypovolaemia|hypervolemia
hypovolemia|hypervolemia
identical|fraternal
identifiable|unidentifiable
idiographic|nomothetic
idle|run,busy,work
igneous|aqueous
ignite|extinguish
ignoble|noble
ignore|know,notice
ill health|good health
ill humor|good humor
ill humour|good humor
ill luck|good luck,good fortune
ill nature|good nature
ill service|service
ill turn|service
ill|well
ill-advised|well-advised
ill-being|well-being
ill-defined|well-defined
illegal|legal
illegalise|decriminalise,decriminalize,legalize
illegality|legality
illegalize|decriminalise,decriminalize,legalize
illegally|lawfully
illegibility|legibility
illegible|legible
illegibly|legibly
illegitimacy|legitimacy
illegitimate|legitimate
illegitimately|licitly,legitimately,legitimately
ill-formed|grammatical
illiberality|liberality
illicit|licit
illicitly|lawfully,licitly,legitimately
illicitness|licitness
illiteracy|literacy
illiterate|literate
ill-natured|good-natured
illness|wellness
illogic|logicalness,logicality
illogical|logical
illogicality|logicalness,logicality
illogically|logically
illogicalness|logicalness,logicality
ill-smelling|fragrant
ill-treated|unabused
illuminating|unenlightening
imaginatively|unimaginatively
imbalance|symmetry,balance
imbalanced|balanced
imbiber|nondrinker
imitation|formalism
imitative|nonimitative,genuine,nonechoic
